group_id,name,status
200524305,Под микроскопом,Творчество
125504191,"Кошки, котики, котята ツ",мяу ʕᵔᴥᵔʔ мур
198081261,Мир Видео,Заходи за настроением💥
166878383,В добрые руки Москва,
173029775,Удивительная планета,
58288854,Аренда в Красноярске,Продавай - Сдавай жилье в Красноярске
105543780,Аренда Квартир Недвижимость Красноярск,Аренда квартир в Красноярске!
218549115,1001 идея маникюра,
153809126,Маникюр весна-лето,"Жизнь слишком коротка, чтобы не баловать себя маникюром!"
222096259,Красноярск l Красноярский край,
153008189,Готовим Сами,Только у нас каждый пост - с рецептом!
174118206,Важное в Коми | Сыктывкар,Без чернухи и пустых новостей
94343816,"Все просто, бери и делай",Классная подборка 👍🏻
216631067,Селёдка под шубой,"Здравствуй дорогой друг❤!Добро пожаловать в наше кулинарное сообщество, где каждый найдет вдохновение для создания вкусных шедевров!"
159156341,Постное меню,
117159545,ПОСТНАЯ КУХНЯ,
208107669,Современная Хозяюшка,1000 и 1 совет от нашей Хозяйки!
211931247,Постный день,
200941127,Японский городовой!,Поднимайте настроение вместе с нами!
